"age","job","civil","edu","credit","hloan","ploan","ctype","month","day","ccontact","lcdays","pcontact","presult","employment","cprice","cconf","euri3","employees","outcome"
39,"technician","married","12K","no","no","no","cellular","aug","mon",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
38,"artisan","married","9K","no","unknown","unknown","telephone","jun","fri",4,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
52,"retired","divorced","apprenticeship","no","no","no","cellular","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
57,"selfemployed","married","university","no","no","yes","cellular","jul","thu",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"yes"
38,"housemaid","married","university","no","no","no","telephone","jun","mon",5,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
31,"admin.","married","12K","no","no","no","cellular","may","thu",2,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
57,"artisan","married","4K","unknown","no","no","cellular","jul","fri",3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
42,"selfemployed","married","apprenticeship","unknown","unknown","unknown","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
32,"admin.","married","12K","no","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
31,"artisan","married","9K","no","yes","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
32,"entrepreneur","married","12K","no","yes","no","cellular","nov","thu",1,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
40,"management","married","unknown","no","yes","no","telephone","jun","fri",1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
58,"artisan","married","4K","unknown","yes","no","telephone","jun","fri",2,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"yes"
44,"admin.","married","university","no","yes","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
46,"entrepreneur","married","unknown","unknown","yes","no","telephone","jun","fri",1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
47,"admin.","married","6K","unknown","yes","no","cellular","apr","thu",2,999,1,"failure",-1.8,93.075,-47.1,1.41,5099.1,"no"
44,"management","married","6K","no","yes","yes","cellular","mar","thu",1,999,0,"nonexistent",-1.8,92.843,-50,1.757,5099.1,"no"
39,"admin.","married","12K","no","no","no","cellular","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
38,"technician","married","apprenticeship","no","yes","yes","cellular","mar","thu",2,999,0,"nonexistent",-1.8,92.843,-50,1.757,5099.1,"yes"
59,"artisan","married","4K","unknown","no","no","telephone","may","mon",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
49,"management","divorced","university","no","yes","yes","cellular","aug","tue",1,999,0,"nonexistent",-2.9,92.201,-31.4,0.883,5076.2,"no"
51,"admin.","married","university","no","no","no","telephone","jun","mon",3,999,0,"nonexistent",-2.9,92.963,-40.8,1.215,5076.2,"no"
55,"unemployed","married","university","no","yes","no","cellular","nov","thu",2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
49,"technician","divorced","12K","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"no"
44,"admin.","married","4K","unknown","yes","no","cellular","aug","tue",1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
29,"artisan","single","12K","no","yes","yes","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.281,5099.1,"no"
49,"artisan","married","unknown","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
49,"technician","married","apprenticeship","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
45,"admin.","divorced","9K","unknown","no","no","cellular","may","thu",3,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
39,"artisan","married","9K","no","no","no","telephone","nov","thu",2,999,1,"failure",-0.1,93.2,-42,4.076,5195.8,"no"
35,"artisan","married","9K","unknown","no","no","telephone","may","wed",2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
55,"entrepreneur","single","unknown","unknown","no","no","telephone","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"yes"
30,"services","single","12K","no","no","no","cellular","may","mon",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
26,"management","single","university","unknown","yes","no","cellular","jul","wed",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
37,"technician","single","apprenticeship","no","yes","no","cellular","nov","fri",1,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
29,"selfemployed","married","6K","unknown","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
54,"artisan","married","4K","no","no","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.299,5099.1,"no"
35,"technician","married","university","no","no","no","cellular","aug","fri",3,999,0,"nonexistent",-2.9,92.201,-31.4,0.869,5076.2,"no"
41,"technician","single","apprenticeship","no","yes","no","cellular","may","tue",2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
31,"technician","married","apprenticeship","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
30,"admin.","married","university","no","no","no","cellular","aug","mon",7,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
43,"technician","married","apprenticeship","no","yes","no","cellular","nov","tue",3,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no"
31,"artisan","married","apprenticeship","no","no","no","telephone","jun","tue",8,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
33,"admin.","single","university","no","yes","no","telephone","oct","thu",3,6,2,"success",-3.4,92.431,-26.9,0.74,5017.5,"yes"
30,"management","divorced","university","no","no","yes","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
47,"admin.","single","university","no","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
32,"services","married","apprenticeship","no","yes","no","cellular","may","tue",3,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
49,"management","married","university","unknown","yes","no","telephone","jul","mon",12,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
41,"technician","married","12K","no","yes","no","telephone","jun","fri",24,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
60,"artisan","married","apprenticeship","no","no","no","telephone","may","tue",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
42,"services","married","12K","no","yes","no","cellular","apr","mon",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
39,"services","married","12K","no","yes","no","cellular","may","thu",2,6,3,"success",-1.8,93.876,-40,0.683,5008.7,"yes"
52,"admin.","married","unknown","no","no","no","cellular","aug","thu",1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
29,"artisan","married","6K","no","yes","no","cellular","may","thu",4,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
40,"artisan","single","apprenticeship","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
30,"services","married","12K","no","no","no","telephone","may","fri",2,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
38,"admin.","married","12K","no","no","no","cellular","may","wed",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.334,5099.1,"no"
37,"admin.","married","12K","no","no","no","telephone","may","tue",2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
60,"artisan","divorced","4K","unknown","no","no","cellular","jul","wed",3,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
26,"artisan","single","9K","no","yes","no","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
37,"management","married","university","no","no","no","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
56,"services","married","12K","unknown","no","yes","telephone","may","fri",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
44,"technician","married","12K","no","yes","yes","cellular","aug","fri",2,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
46,"admin.","married","12K","no","no","no","cellular","may","fri",2,999,1,"failure",-1.8,92.893,-46.2,1.313,5099.1,"no"
59,"admin.","married","university","no","no","no","telephone","oct","tue",1,999,0,"nonexistent",-0.1,93.798,-40.4,4.968,5195.8,"yes"
52,"services","married","12K","no","yes","no","cellular","aug","tue",5,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
40,"technician","divorced","apprenticeship","no","no","no","cellular","aug","tue",4,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
44,"services","married","12K","no","yes","no","telephone","jun","fri",3,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
35,"management","married","university","no","yes","no","cellular","nov","mon",1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
33,"technician","married","apprenticeship","no","no","no","cellular","aug","fri",3,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
38,"artisan","married","4K","no","yes","no","cellular","may","thu",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
53,"entrepreneur","married","4K","no","yes","yes","cellular","apr","tue",2,999,0,"nonexistent",-1.8,93.749,-34.6,0.644,5008.7,"yes"
56,"unemployed","divorced","12K","no","yes","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
48,"artisan","married","12K","no","yes","no","cellular","aug","wed",6,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
45,"admin.","divorced","12K","no","yes","no","cellular","jul","fri",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
56,"admin.","married","university","unknown","no","no","telephone","may","fri",4,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
48,"management","married","university","no","yes","no","cellular","oct","wed",1,999,1,"failure",-3.4,92.431,-26.9,0.74,5017.5,"yes"
62,"admin.","married","12K","no","no","no","telephone","mar","mon",2,999,0,"nonexistent",-1.8,92.843,-50,1.52,5099.1,"yes"
24,"services","single","12K","no","no","no","cellular","jul","thu",3,999,0,"nonexistent",1.4,93.918,-42.7,4.958,5228.1,"yes"
33,"admin.","single","12K","no","no","no","cellular","oct","mon",1,999,0,"nonexistent",-3.4,92.431,-26.9,0.731,5017.5,"no"
49,"technician","divorced","apprenticeship","no","yes","no","cellular","mar","tue",2,999,1,"failure",-1.8,93.369,-34.8,0.635,5008.7,"no"
54,"housemaid","married","apprenticeship","no","no","no","telephone","oct","mon",2,999,0,"nonexistent",-3.4,92.431,-26.9,0.739,5017.5,"no"
57,"technician","divorced","university","no","no","yes","telephone","jun","tue",1,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
31,"admin.","single","12K","no","no","no","cellular","nov","fri",1,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
51,"admin.","married","university","no","yes","no","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
35,"admin.","single","4K","unknown","no","no","telephone","may","mon",3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
50,"technician","single","university","no","yes","no","telephone","apr","fri",1,999,0,"nonexistent",-1.8,93.749,-34.6,0.644,5008.7,"yes"
30,"admin.","single","university","no","yes","no","cellular","aug","fri",1,999,2,"failure",-2.9,92.201,-31.4,0.881,5076.2,"no"
30,"artisan","married","9K","no","yes","no","cellular","jul","mon",2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
32,"artisan","married","6K","unknown","no","no","telephone","may","wed",3,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
45,"artisan","single","12K","unknown","yes","no","cellular","may","mon",7,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
46,"admin.","divorced","12K","no","yes","no","cellular","jun","mon",1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"yes"
48,"artisan","married","4K","no","no","no","telephone","jun","mon",4,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
31,"entrepreneur","single","university","no","no","no","cellular","nov","thu",3,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
40,"technician","married","university","no","yes","yes","cellular","may","fri",2,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
56,"artisan","unknown","4K","no","no","no","cellular","apr","fri",1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
42,"technician","married","apprenticeship","no","no","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"yes"
57,"admin.","divorced","university","no","no","no","telephone","nov","wed",1,999,0,"nonexistent",-0.1,93.2,-42,4.663,5195.8,"no"
47,"technician","married","apprenticeship","unknown","no","no","telephone","may","fri",6,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
36,"technician","married","university","no","yes","yes","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.264,5099.1,"no"
53,"services","married","12K","no","no","no","telephone","may","wed",1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
58,"selfemployed","married","9K","no","no","no","cellular","aug","tue",2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
36,"artisan","married","9K","no","unknown","unknown","cellular","nov","tue",1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
35,"admin.","single","university","no","yes","no","cellular","may","thu",1,999,1,"failure",-1.8,92.893,-46.2,1.266,5099.1,"no"
34,"artisan","married","9K","unknown","yes","no","telephone","jun","thu",4,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
41,"admin.","married","6K","no","no","no","cellular","apr","fri",2,999,1,"failure",-1.8,93.075,-47.1,1.479,5099.1,"yes"
30,"unknown","married","apprenticeship","no","no","no","cellular","may","mon",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.354,5099.1,"no"
30,"technician","single","apprenticeship","no","yes","no","cellular","aug","wed",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
37,"services","single","12K","no","yes","no","telephone","may","tue",9,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
53,"services","married","9K","no","yes","no","telephone","jul","tue",2,999,0,"nonexistent",1.4,93.918,-42.7,4.955,5228.1,"no"
34,"services","unknown","12K","no","yes","yes","cellular","may","tue",2,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
28,"admin.","single","university","no","yes","no","cellular","may","fri",4,999,1,"failure",-1.8,92.893,-46.2,1.25,5099.1,"no"
29,"entrepreneur","single","university","no","no","no","telephone","jun","wed",1,999,0,"nonexistent",1.4,94.465,-41.8,4.958,5228.1,"no"
44,"admin.","married","university","no","yes","no","cellular","nov","fri",4,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
56,"retired","married","12K","no","yes","yes","cellular","jul","fri",2,999,0,"nonexistent",-2.9,92.469,-33.6,1.059,5076.2,"yes"
31,"services","single","12K","no","no","no","cellular","jul","thu",35,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
40,"artisan","single","9K","no","yes","no","telephone","jun","mon",3,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
47,"artisan","married","12K","no","yes","yes","telephone","may","fri",6,6,1,"success",-1.8,92.893,-46.2,1.313,5099.1,"no"
37,"management","single","university","no","no","no","cellular","may","tue",1,999,1,"failure",-1.8,92.893,-46.2,1.344,5099.1,"no"
57,"retired","married","university","no","yes","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
37,"artisan","single","apprenticeship","no","no","no","cellular","aug","wed",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
52,"selfemployed","single","4K","unknown","yes","no","telephone","may","thu",1,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
34,"admin.","single","university","no","no","yes","cellular","aug","fri",3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
43,"services","married","12K","no","no","yes","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
34,"artisan","single","unknown","no","no","no","cellular","mar","fri",2,999,0,"nonexistent",-1.8,93.369,-34.8,0.636,5008.7,"no"
49,"admin.","married","university","no","no","no","cellular","nov","tue",1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no"
25,"admin.","single","12K","no","yes","no","telephone","jun","wed",3,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
38,"services","married","12K","no","no","yes","cellular","jul","thu",1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
40,"unemployed","divorced","12K","no","no","yes","telephone","jun","thu",1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
31,"technician","single","university","no","no","no","cellular","nov","tue",1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no"
29,"technician","married","apprenticeship","no","no","no","telephone","may","tue",1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
57,"admin.","married","university","no","yes","no","cellular","jul","thu",10,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
38,"management","married","university","no","no","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
48,"admin.","single","university","no","yes","no","cellular","nov","wed",2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
32,"admin.","single","university","no","no","no","cellular","aug","wed",1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"yes"
30,"selfemployed","married","university","no","yes","no","telephone","sep","mon",2,999,0,"nonexistent",-3.4,92.379,-29.8,0.771,5017.5,"no"
52,"retired","divorced","4K","unknown","yes","yes","telephone","jun","thu",2,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
34,"services","divorced","12K","no","no","no","cellular","may","fri",1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
60,"artisan","married","4K","no","yes","no","cellular","nov","tue",2,4,1,"success",-1.1,94.767,-50.8,1.035,4963.6,"no"
